hhid	pid	service	knows_service	used_service	freq_use	daily_msg_call
2076.0	1	6	1	2		0
2076.0	1	7	1	2		0
2076.0	1	8	1	2		0
2076.0	1	9	1	2		0
2076.0	1	10	1	2		0
2076.0	1	11	1	2		0
2076.0	1	12	1	2		0
2033.0	1	1	1	1	1	0
2033.0	1	2	1	1	5	0
2033.0	1	3	1	1	2	0
2033.0	1	4	1	2		0
2033.0	1	5	1	1	2	0
2033.0	1	6	1	1	2	0
2033.0	1	7	1	1	2	0
2033.0	1	8	1	1	2	0
2033.0	1	9	1	1	4	0
2033.0	1	10	1	2		0
2033.0	1	11	1	1	1	0
2033.0	1	12	1	1	4	0
2056.0	1	1	1	1	2	0
2056.0	1	2	1	1	7	0
2056.0	1	3	1	2		0
2056.0	1	4	1	2		0
2056.0	1	5	1	2		0
2056.0	1	6	1	2		0
2056.0	1	7	1	2		0
2056.0	1	8	1	2		0
2056.0	1	9	1	2		0
2056.0	1	10	1	2		0
2056.0	1	11	1	2		0
2056.0	1	12	1	2		0
2097.0	3	1	1	1	1	0
2097.0	3	2	1	1	5	0
2097.0	3	3	1	1	2	0
2097.0	3	5	1	1	2	0
2097.0	3	6	1	1	1	0
2097.0	3	7	1	1	2	0
2097.0	3	8	1	1	3	0
2097.0	3	10	1	1	1	0
2097.0	3	11	1	1	1	0
2097.0	3	12	1	2		0
2079.0	2	1	1	1	1	0
2079.0	2	2	1	2		0
2079.0	2	3	1	1	2	0
2079.0	2	5	1	1	1	0
2079.0	2	6	1	1	1	0
2079.0	2	7	1	1	1	0
2079.0	2	8	1	1	3	0
2079.0	2	10	1	1	1	0
2079.0	2	11	1	1	1	0
2108.0	3	1	1	1	1	2
2108.0	3	2	1	2		2
2108.0	3	3	1	1	2	2
2108.0	3	5	1	1	1	2
2108.0	3	6	1	1	1	2
2108.0	3	7	1	1	1	2
2108.0	3	8	1	1	2	2
2108.0	3	10	1	2		2
2108.0	3	11	1	2		2
2022.0	1	1	1	1	1	0
2022.0	1	2	1	2		0
2022.0	1	3	1	1	2	0
2022.0	1	4	1	1	4	0
2022.0	1	5	1	1	2	0
2022.0	1	6	1	1	2	0
2022.0	1	7	1	1	4	0
2022.0	1	8	1	1	2	0
2022.0	1	9	1	2		0
2022.0	1	10	1	2		0
2022.0	1	11	1	1	2	0
2022.0	1	12	1	1	4	0
2043.0	1	1	1	1	1	0
2043.0	1	2	1	2		0
2043.0	1	3	1	1	2	0
2043.0	1	4	1	2		0
2043.0	1	5	1	1	2	0
2043.0	1	6	1	1	4	0
2043.0	1	7	1	1	2	0
2043.0	1	8	1	1	2	0
2043.0	1	9	1	2		0
2043.0	1	10	1	2		0
2043.0	1	11	1	1	2	0
2043.0	1	12	1	2		0
2011.0	1	1	1	1	1	0
2011.0	1	2	1	1	7	0
2011.0	1	3	1	1	2	0
2011.0	1	4	1	2		0
2011.0	1	5	1	1	2	0
2011.0	1	6	1	1	2	0
2011.0	1	7	1	1	2	0
2011.0	1	8	1	1	2	0
2011.0	1	9	1	2		0
2011.0	1	10	1	1	6	0
2011.0	1	11	1	1	2	0
2011.0	1	12	1	2		0
12063.0	3	1	1	1	1	1
12063.0	3	2	1	2		1
12063.0	3	3	1	1	3	1
12063.0	3	5	1	2		1
12063.0	3	6	1	1	1	1
12063.0	3	7	1	2		1
12063.0	3	8	1	2		1
12063.0	3	10	1	1	1	1
12063.0	3	11	1	1	1	1
12026.0	2	1	1	1	1	0
12026.0	2	2	1	1	2	0
12026.0	2	3	1	2		0
12026.0	2	4	1	2		0
12026.0	2	5	1	2		0
12026.0	2	6	1	2		0
12026.0	2	7	1	2		0
12026.0	2	8	1	2		0
12026.0	2	9	1	2		0
12026.0	2	11	1	2		0
12033.0	2	1	1	1	1	2
12033.0	2	2	1	2		2
12033.0	2	3	1	1	4	2
12033.0	2	5	1	2		2
12033.0	2	6	1	2		2
12033.0	2	7	1	2		2
12033.0	2	8	1	2		2
12033.0	2	10	1	2		2
12033.0	2	11	1	2		2
12055.0	2	1	1	1	1	1
12055.0	2	2	1	2		1
12055.0	2	3	1	1	8	1
12055.0	2	5	1	2		1
12055.0	2	6	1	2		1
12055.0	2	7	1	2		1
12055.0	2	8	1	2		1
12055.0	2	10	1	2		1
12055.0	2	11	1	2		1
12041.0	1	1	1	2		0
12041.0	1	2	1	2		0
12041.0	1	3	1	2		0
12041.0	1	5	1	2		0
12041.0	1	6	1	2		0
12041.0	1	11	1	2		0
12048.0	1	1	1	2		0
12048.0	1	2	1	1	4	0
12048.0	1	3	1	1	8	0
12048.0	1	6	1	2		0
12011.0	2	1	1	1	2	5
12011.0	2	2	1	2		5
12011.0	2	3	1	2		5
12011.0	2	5	1	2		5
12011.0	2	6	1	2		5
12011.0	2	11	1	2		5
12018.0	2	1	1	1	4	0
12018.0	2	2	1	1	6	0
12018.0	2	3	1	2		0
12018.0	2	4	1	2		0
12018.0	2	5	1	2		0
12018.0	2	6	1	2		0
12018.0	2	7	1	2		0
12018.0	2	8	1	2		0
12018.0	2	9	1	2		0
12018.0	2	10	1	2		0
12018.0	2	11	1	2		0
12018.0	2	12	1	2		0
1370021.0	1	1	1	1	2	2
1370021.0	1	2	1	2		2
1370021.0	1	3	1	1	8	2
1370021.0	1	5	1	2		2
1370021.0	1	6	1	1	1	2
1370021.0	1	7	1	2		2
1370021.0	1	8	1	2		2
1370021.0	1	9	1	2		2
1370021.0	1	10	1	2		2
1370021.0	1	11	1	1	1	2
1370021.0	1	12	1	2		2
1370089.0	1	1	1	1	1	0
1370089.0	1	2	1	2		0
1370089.0	1	3	1	1	2	0
1370089.0	1	5	1	2		0
1370089.0	1	6	1	1	1	0
1370089.0	1	7	1	2		0
1370089.0	1	8	1	2		0
1370089.0	1	10	1	2		0
1370089.0	1	11	1	1	1	0
1370060.0	1	1	1	1	8	0
1370060.0	1	12	1	2		0
1370040.0	2	1	1	1	1	4
1370040.0	2	2	1	1	8	4
1370040.0	2	3	1	1	2	4
1370040.0	2	6	1	1	8	4
1370001.0	2	1	1	1	1	4
1370001.0	2	2	1	1	1	4
1370001.0	2	3	1	1	2	4
1370001.0	2	4	1	1	1	4
1370001.0	2	5	1	1	2	4
1370001.0	2	6	1	1	8	4
1370001.0	2	7	1	2		4
1370001.0	2	8	1	2		4
1370001.0	2	9	1	2		4
1370001.0	2	10	1	2		4
1370001.0	2	11	1	1	8	4
1370001.0	2	12	1	1	4	4
1370070.0	2	1	1	1	1	0
1370070.0	2	2	1	2		0
1370070.0	2	3	1	1	2	0
1370070.0	2	5	1	1	1	0
1370070.0	2	6	1	1	1	0
1370070.0	2	7	1	1	1	0
1370070.0	2	8	1	1	2	0
1370070.0	2	9	1	2		0
1370070.0	2	10	1	1	1	0
1370070.0	2	11	1	1	1	0
1370070.0	2	12	1	2		0
1370030.0	1	1	1	1	1	0
1370030.0	1	2	1	2		0
1370030.0	1	3	1	1	8	0
1370030.0	1	5	1	1	2	0
1370030.0	1	6	1	1	8	0
1370030.0	1	7	1	2		0
1370030.0	1	8	1	1	1	0
1370030.0	1	9	1	2		0
1370030.0	1	10	1	2		0
1370030.0	1	11	1	2		0
1370030.0	1	12	1	2		0
1370050.0	1	1	1	1	2	1
1370050.0	1	2	1	2		1
1370050.0	1	3	1	2		1
1370050.0	1	5	1	2		1
1370050.0	1	6	1	1	1	1
1370050.0	1	7	1	2		1
1370050.0	1	8	1	2		1
1370050.0	1	10	1	2		1
1370050.0	1	11	1	2		1
1370050.0	1	12	1	2		1
1370079.0	1	1	1	1	1	0
1370079.0	1	2	1	1	4	0
1370079.0	1	3	1	1	2	0
1370079.0	1	5	1	2		0
1370079.0	1	6	1	2		0
1370079.0	1	7	1	2		0
1370079.0	1	8	1	2		0
1370079.0	1	10	1	2		0
1370079.0	1	11	1	2		0
29011.0	1	1	1	1	2	0
29011.0	1	2	1	2		0
29011.0	1	3	1	2		0
29011.0	1	5	1	2		0
29011.0	1	6	1	2		0
29011.0	1	9	1	2		0
29011.0	1	10	1	2		0
29011.0	1	11	1	2		0
29011.0	1	12	1	2		0
29095.0	2	1	1	2		1
29095.0	2	2	1	1	8	1
29095.0	2	3	1	2		1
29095.0	2	4	1	2		1
29095.0	2	5	1	2		1
29095.0	2	6	1	2		1
29095.0	2	7	1	2		1
29095.0	2	8	1	2		1
29095.0	2	9	1	2		1
29095.0	2	10	1	2		1
29095.0	2	11	1	2		1
29095.0	2	12	1	2		1
29015.0	2	1	1	2		0
29015.0	2	2	1	2		0
29015.0	2	3	1	2		0
29015.0	2	5	1	2		0
29015.0	2	6	1	2		0
29015.0	2	11	1	2		0
29038.0	2	1	1	1	1	5
29038.0	2	2	1	2		5
29038.0	2	3	1	1	2	5
29038.0	2	5	1	2		5
29038.0	2	6	1	2		5
29038.0	2	10	1	2		5
29038.0	2	11	1	2		5
29026.0	1	1	1	2		1
29026.0	1	2	1	1	3	1
29026.0	1	3	1	2		1
29026.0	1	5	1	2		1
29026.0	1	6	1	2		1
29026.0	1	7	1	2		1
29026.0	1	8	1	2		1
29026.0	1	10	1	2		1
29026.0	1	11	1	2		1
29026.0	1	12	1	2		1
29106.0	1	1	1	1	2	0
29106.0	1	2	1	1	8	0
29106.0	1	3	1	1	2	0
29106.0	1	6	1	2		0
29106.0	1	7	1	2		0
29106.0	1	8	1	2		0
29106.0	1	9	1	2		0
29106.0	1	10	1	2		0
29106.0	1	11	1	2		0
29106.0	1	12	1	2		0
29072.0	1	1	1	1	1	0
29072.0	1	2	1	2		0
29072.0	1	3	1	1	3	0
29072.0	1	5	1	1	4	0
29072.0	1	6	1	2		0
29072.0	1	7	1	2		0
29072.0	1	8	1	2		0
29072.0	1	11	1	2		0
29061.0	1	1	1	1	6	0
29061.0	1	2	1	2		0
29061.0	1	3	1	1	99	0
29061.0	1	6	1	2		0
29061.0	1	7	1	2		0
29061.0	1	8	1	2		0
29061.0	1	10	1	2		0
43033.0	1	1	1	2		0
43033.0	1	2	1	2		0
43033.0	1	3	1	2		0
43033.0	1	4	1	2		0
43033.0	1	5	1	2		0
43033.0	1	6	1	2		0
43033.0	1	7	1	2		0
43033.0	1	8	1	2		0
43033.0	1	9	1	2		0
43033.0	1	10	1	2		0
43033.0	1	11	1	2		0
43033.0	1	12	1	2		0
43044.0	1	1	1	2		0
43044.0	1	2	1	2		0
43044.0	1	3	1	2		0
43044.0	1	4	1	2		0
43044.0	1	5	1	2		0
43044.0	1	6	1	2		0
43044.0	1	7	1	2		0
43044.0	1	8	1	2		0
43044.0	1	9	1	2		0
43044.0	1	10	1	2		0
43044.0	1	11	1	2		0
43044.0	1	12	1	2		0
43088.0	1	2	1	2		0
43110.0	1	1	1	1	1	0
43110.0	1	2	1	2		0
43110.0	1	3	1	1	8	0
43110.0	1	5	1	2		0
43110.0	1	6	1	2		0
43110.0	1	7	1	2		0
43110.0	1	11	1	2		0
43055.0	1	1	1	2		3
43055.0	1	2	1	2		3
43055.0	1	3	1	2		3
43055.0	1	5	1	2		3
43055.0	1	6	1	2		3
43055.0	1	10	1	2		3
43055.0	1	11	1	2		3
1383029.0	1	1	1	1	8	0
1383029.0	1	2	1	2		0
1383029.0	1	3	1	2		0
1383029.0	1	5	1	2		0
1383029.0	1	6	1	2		0
1383029.0	1	7	1	2		0
1383029.0	1	8	1	2		0
1383029.0	1	9	1	2		0
1383029.0	1	10	1	2		0
1383029.0	1	11	1	2		0
1383029.0	1	12	1	2		0
1383138.0	1	1	1	1	2	0
1383138.0	1	2	1	1	4	0
1383138.0	1	3	1	1	3	0
1383138.0	1	5	1	2		0
1383138.0	1	6	1	2		0
1383138.0	1	8	1	2		0
1383138.0	1	11	1	2		0
1383123.0	1	1	1	1	2	3
1383123.0	1	2	1	2		3
1383123.0	1	3	1	1	3	3
1383123.0	1	4	1	2		3
1383123.0	1	5	1	2		3
1383123.0	1	7	1	2		3
1383123.0	1	8	1	2		3
1383123.0	1	11	1	2		3
1383154.0	1	1	1	1	3	1
1383154.0	1	2	1	2		1
1383154.0	1	3	1	1	4	1
1383154.0	1	7	1	2		1
1383154.0	1	8	1	2		1
1383154.0	1	9	1	2		1
1383154.0	1	11	1	2		1
1383013.0	1	1	1	1	2	0
1383013.0	1	2	1	1	4	0
1383013.0	1	3	1	1	4	0
1383013.0	1	5	1	2		0
1383013.0	1	6	1	2		0
1383013.0	1	7	1	2		0
1383013.0	1	8	1	2		0
1383013.0	1	9	1	2		0
1383013.0	1	10	1	2		0
1383013.0	1	11	1	2		0
1383013.0	1	12	1	2		0
1383045.0	2	1	1	2		0
1383045.0	2	2	1	2		0
1383045.0	2	3	1	2		0
1383045.0	2	5	1	2		0
1383045.0	2	6	1	1	4	0
1383045.0	2	11	1	2		0
1383060.0	1	1	1	1	4	1
1383060.0	1	2	1	1	8	1
1383060.0	1	3	1	1	4	1
1383060.0	1	5	1	2		1
1383060.0	1	6	1	1	2	1
1383060.0	1	7	1	2		1
1383060.0	1	8	1	2		1
1383060.0	1	9	1	2		1
1383060.0	1	10	1	2		1
1383060.0	1	11	1	2		1
1383060.0	1	12	1	2		1
1383107.0	2	1	1	1	2	3
1383107.0	2	2	1	2		3
1383107.0	2	3	1	2		3
1383107.0	2	4	1	2		3
1383107.0	2	5	1	2		3
1383107.0	2	6	1	2		3
1383107.0	2	7	1	2		3
1383107.0	2	8	1	2		3
1383107.0	2	9	1	2		3
1383107.0	2	10	1	2		3
1383107.0	2	11	1	2		3
1383107.0	2	12	1	2		3
1383091.0	2	1	1	1	2	3
1383091.0	2	2	1	2		3
1383091.0	2	3	1	1	2	3
1383091.0	2	4	1	2		3
1383091.0	2	5	1	2		3
1383091.0	2	6	1	1	2	3
1383091.0	2	7	1	2		3
1383091.0	2	8	1	2		3
1383091.0	2	10	1	2		3
1383091.0	2	11	1	2		3
1383091.0	2	12	1	2		3
1383076.0	2	1	1	1	2	2
1383076.0	2	2	1	2		2
1383076.0	2	3	1	2		2
1383076.0	2	4	1	2		2
1383076.0	2	5	1	2		2
1383076.0	2	6	1	2		2
1383076.0	2	7	1	2		2
1383076.0	2	8	1	2		2
1383076.0	2	9	1	2		2
1383076.0	2	10	1	2		2
1383076.0	2	11	1	2		2
1384133.0	1	1	1	1	2	0
1384133.0	1	2	1	1	5	0
1384133.0	1	3	1	2		0
1384133.0	1	5	1	2		0
1384133.0	1	6	1	2		0
1384133.0	1	9	1	2		0
1384133.0	1	11	1	2		0
1384072.0	1	1	1	2		0
1384072.0	1	2	1	2		0
1384072.0	1	3	1	2		0
1384072.0	1	4	1	2		0
1384072.0	1	5	1	1	1	0
1384072.0	1	6	1	1	1	0
1384072.0	1	7	1	2		0
1384072.0	1	8	1	2		0
1384072.0	1	9	1	2		0
1384072.0	1	10	1	2		0
1384072.0	1	11	1	1	1	0
1384072.0	1	12	1	2		0
1384002.0	2	1	1	1	2	2
1384002.0	2	2	1	1	5	2
1384002.0	2	3	1	1	2	2
1384002.0	2	5	1	1	4	2
1384002.0	2	6	1	1	3	2
1384002.0	2	8	1	1	3	2
1384002.0	2	11	1	1	3	2
1384115.0	1	1	1	2		0
1384115.0	1	2	1	1	5	0
1384115.0	1	3	1	1	5	0
1384115.0	1	5	1	2		0
1384115.0	1	11	1	2		0
1384086.0	1	1	1	1	1	2
1384086.0	1	2	1	2		2
1384086.0	1	3	1	2		2
1384086.0	1	4	1	2		2
1384086.0	1	5	1	2		2
1384086.0	1	6	1	1	1	2
1384086.0	1	7	1	2		2
1384086.0	1	8	1	2		2
1384086.0	1	9	1	2		2
1384086.0	1	10	1	2		2
1384086.0	1	11	1	2		2
1384086.0	1	12	1	2		2
1384129.0	2	1	1	1	8	1
1384129.0	2	2	1	2		1
1384129.0	2	3	1	2		1
1384129.0	2	5	1	2		1
1384129.0	2	6	1	1	8	1
1384129.0	2	11	1	2		1
1384101.0	2	1	1	2		0
1384101.0	2	2	1	2		0
1384101.0	2	3	1	2		0
1384101.0	2	4	1	2		0
1384101.0	2	5	1	2		0
1384101.0	2	6	1	2		0
1384101.0	2	7	1	2		0
1384101.0	2	8	1	2		0
1384101.0	2	9	1	2		0
1384101.0	2	10	1	2		0
1384101.0	2	11	1	2		0
1384101.0	2	12	1	2		0
1384030.0	1	1	1	1	2	0
1384030.0	1	2	1	2		0
1384030.0	1	3	1	1	4	0
1384030.0	1	11	1	2		0
1384044.0	1	1	1	1	1	0
1384044.0	1	2	1	1	5	0
1384044.0	1	3	1	1	3	0
1384044.0	1	5	1	2		0
1384044.0	1	6	1	2		0
1384044.0	1	9	1	2		0
1384044.0	1	11	1	2		0
1384044.0	1	12	1	2		0
1384016.0	1	1	1	1	2	4
1384016.0	1	2	1	2		4
1384016.0	1	3	1	1	4	4
1384016.0	1	6	1	2		4
1384016.0	1	11	1	2		4
28090.0	1	1	1	2		0
28090.0	1	2	1	2		0
28090.0	1	3	1	2		0
28090.0	1	5	1	2		0
28090.0	1	6	1	1	4	0
28090.0	1	7	1	2		0
28090.0	1	8	1	2		0
28090.0	1	10	1	2		0
28090.0	1	11	1	2		0
28002.0	2	1	1	1	2	3
28002.0	2	2	1	1	5	3
28002.0	2	3	1	1	3	3
28036.0	1	1	1	1	3	2
28036.0	1	2	1	2		2
28036.0	1	3	1	1	4	2
28036.0	1	11	1	1	4	2
28003.0	1	1	1	2		0
28003.0	1	2	1	2		0
28003.0	1	3	1	2		0
28003.0	1	8	1	2		0
28003.0	1	9	1	2		0
28003.0	1	10	1	2		0
28057.0	1	1	1	1	2	5
28057.0	1	2	1	2		5
28057.0	1	3	1	2		5
28057.0	1	4	1	2		5
28057.0	1	5	1	2		5
28057.0	1	6	1	1	4	5
28057.0	1	7	1	2		5
28057.0	1	8	1	2		5
28057.0	1	9	1	2		5
28057.0	1	10	1	2		5
28057.0	1	11	1	2		5
139030.0	2	1	1	1	2	2
139030.0	2	2	1	2		2
139030.0	2	3	1	1	2	2
139030.0	2	4	1	1	4	2
139030.0	2	5	1	2		2
139030.0	2	6	1	1	1	2
139030.0	2	7	1	2		2
139030.0	2	8	1	2		2
139030.0	2	9	1	2		2
139030.0	2	10	1	2		2
139030.0	2	11	1	2		2
139030.0	2	12	1	2		2
139043.0	2	1	1	1	3	4
139043.0	2	2	1	2		4
139043.0	2	3	1	1	4	4
139043.0	2	4	1	2		4
139043.0	2	5	1	2		4
139043.0	2	6	1	2		4
139043.0	2	7	1	2		4
139043.0	2	8	1	2		4
139043.0	2	11	1	2		4
139016.0	1	1	1	1	3	2
139016.0	1	2	1	1	4	2
139016.0	1	3	1	1	1	2
139016.0	1	6	1	2		2
139016.0	1	9	1	2		2
139016.0	1	11	1	2		2
139044.0	2	1	1	1	1	5
139044.0	2	2	1	2		5
139044.0	2	3	1	1	8	5
139044.0	2	5	1	2		5
139044.0	2	6	1	1	2	5
139044.0	2	8	1	2		5
139044.0	2	11	1	1	2	5
139050.0	1	1	1	1	2	2
139050.0	1	2	1	1	4	2
139050.0	1	3	1	1	1	2
139050.0	1	6	1	2		2
139050.0	1	11	1	1	99	2
139050.0	1	12	1	2		2
139033.0	1	1	1	1	3	2
139033.0	1	2	1	2		2
139033.0	1	3	1	2		2
139033.0	1	4	1	2		2
139033.0	1	5	1	2		2
139033.0	1	6	1	2		2
139033.0	1	7	1	2		2
139033.0	1	8	1	2		2
139033.0	1	9	1	2		2
139033.0	1	10	1	2		2
139033.0	1	11	1	2		2
139033.0	1	12	1	2		2
139010.0	7	1	1	1	1	2
139010.0	7	2	1	1	4	2
139010.0	7	3	1	1	1	2
139010.0	7	4	1	2		2
139010.0	7	5	1	2		2
139010.0	7	6	1	2		2
139010.0	7	7	1	2		2
139010.0	7	8	1	2		2
139010.0	7	9	1	1	2	2
139010.0	7	10	1	2		2
139010.0	7	11	1	1	2	2
139010.0	7	12	1	2		2
139023.0	1	1	1	1	1	0
139023.0	1	2	1	2		0
139023.0	1	3	1	1	3	0
140011.0	2	1	1	1	2	3
140011.0	2	2	1	2		3
140011.0	2	3	1	1	2	3
140011.0	2	5	1	2		3
140011.0	2	6	1	1	1	3
140011.0	2	11	1	1	1	3
140042.0	2	1	1	1	2	1
140042.0	2	2	1	2		1
140042.0	2	3	1	1	8	1
140042.0	2	5	1	2		1
140042.0	2	6	1	2		1
140042.0	2	11	1	2		1
140030.0	1	1	1	1	2	2
140030.0	1	2	1	2		2
140030.0	1	3	1	2		2
140030.0	1	5	1	2		2
140030.0	1	6	1	2		2
140030.0	1	11	1	2		2
140036.0	1	1	1	1	2	0
140036.0	1	2	1	1	4	0
140036.0	1	3	1	1	2	0
140036.0	1	5	1	2		0
140036.0	1	6	1	1	4	0
140036.0	1	7	1	2		0
140036.0	1	8	1	2		0
140036.0	1	10	1	2		0
140036.0	1	11	1	2		0
140033.0	1	1	1	1	2	2
140033.0	1	2	1	2		2
140033.0	1	3	1	2		2
140033.0	1	4	1	2		2
140033.0	1	5	1	2		2
140033.0	1	6	1	2		2
140033.0	1	7	1	2		2
140033.0	1	8	1	2		2
140033.0	1	9	1	2		2
140033.0	1	10	1	2		2
140033.0	1	11	1	1	1	2
140055.0	1	1	1	1	1	3
140055.0	1	2	1	2		3
140055.0	1	3	1	1	2	3
140055.0	1	4	1	2		3
140055.0	1	5	1	2		3
140055.0	1	6	1	2		3
140055.0	1	7	1	2		3
140055.0	1	11	1	2		3
140002.0	1	1	1	1	2	2
140002.0	1	2	1	2		2
140002.0	1	3	1	2		2
140002.0	1	4	1	2		2
140002.0	1	5	1	2		2
140002.0	1	6	1	2		2
140002.0	1	7	1	2		2
140002.0	1	11	1	2		2
141093.0	1	1	1	1	1	1
141093.0	1	2	1	1	2	1
141093.0	1	3	1	1	1	1
141093.0	1	11	1	2		1
141045.0	1	1	1	2		0
141045.0	1	3	1	1	8	0
141009.0	1	1	1	2		0
141009.0	1	2	1	2		0
141009.0	1	6	1	2		0
141009.0	1	11	1	2		0
141021.0	2	1	1	1	4	1
141021.0	2	2	1	1	4	1
141021.0	2	3	1	1	4	1
141021.0	2	5	1	2		1
141021.0	2	6	1	2		1
141021.0	2	11	1	2		1
141081.0	3	1	1	1	4	0
141081.0	3	2	1	2		0
141081.0	3	3	1	2		0
141081.0	3	6	1	2		0
141081.0	3	11	1	2		0
146027.0	2	1	1	2		1
146027.0	2	2	1	2		1
146027.0	2	3	1	2		1
146027.0	2	5	1	2		1
146027.0	2	6	1	2		1
146027.0	2	11	1	2		1
146016.0	2	1	1	1	8	0
146016.0	2	2	1	1	2	0
146016.0	2	3	1	1	8	0
146016.0	2	5	1	2		0
146016.0	2	6	1	2		0
146016.0	2	7	1	2		0
146016.0	2	11	1	2		0
146064.0	2	1	1	1	2	1
146064.0	2	11	1	2		1
146009.0	1	1	1	1	8	0
146009.0	1	2	1	1	1	0
146009.0	1	3	1	1	4	0
146009.0	1	5	1	2		0
146009.0	1	6	1	2		0
146009.0	1	7	1	2		0
146009.0	1	8	1	2		0
146009.0	1	11	1	2		0
146037.0	2	1	1	1	4	1
146037.0	2	2	1	1	4	1
146037.0	2	3	1	2		1
146037.0	2	6	1	2		1
146037.0	2	11	1	2		1
146055.0	1	1	1	2		0
146055.0	1	2	1	1	5	0
146055.0	1	3	1	2		0
146055.0	1	4	1	2		0
146055.0	1	5	1	2		0
146055.0	1	6	1	2		0
146055.0	1	7	1	2		0
146055.0	1	11	1	2		0
146083.0	3	1	1	1	3	0
146083.0	3	2	1	1	8	0
146083.0	3	3	1	1	3	0
146083.0	3	5	1	2		0
146083.0	3	8	1	2		0
146083.0	3	9	1	2		0
146083.0	3	11	1	2		0
146073.0	3	1	1	2		3
146073.0	3	2	1	2		3
146073.0	3	3	1	2		3
146073.0	3	7	1	2		3
146073.0	3	11	1	2		3
146079.0	1	1	1	1	1	0
146079.0	1	2	1	1	4	0
146079.0	1	3	1	1	1	0
147053.0	2	1	1	1	1	1
147053.0	2	2	1	1	4	1
147053.0	2	3	1	1	4	1
147053.0	2	4	1	2		1
147053.0	2	5	1	2		1
147053.0	2	6	1	1	1	1
147053.0	2	7	1	2		1
147053.0	2	8	1	2		1
147053.0	2	10	1	2		1
147053.0	2	11	1	2		1
147053.0	2	12	1	2		1
147021.0	1	1	1	1	1	0
147021.0	1	2	1	1	4	0
147021.0	1	3	1	1	4	0
147021.0	1	7	1	2		0
147021.0	1	12	1	2		0
147020.0	1	99	2			0
147020.0	1	99	2			0
147020.0	1	99	2			0
147020.0	1	99	2			0
147020.0	1	99	2			0
147020.0	1	99	2			0
147020.0	1	99	2			0
147020.0	1	99	2			0
147020.0	1	99	2			0
147020.0	1	99	2			0
147020.0	1	99	2			0
147020.0	1	99	2			0
147009.0	1	1	1	1	2	0
147009.0	1	2	1	1	8	0
147009.0	1	3	1	1	2	0
147009.0	1	6	1	1	99	0
147009.0	1	7	1	2		0
147009.0	1	11	1	1	99	0
147013.0	1	1	1	2		0
147013.0	1	3	1	2		0
147066.0	1	1	1	2		1
147066.0	1	2	1	2		1
147066.0	1	3	1	1	4	1
147066.0	1	4	1	2		1
147066.0	1	5	1	2		1
147066.0	1	6	1	1	3	1
147066.0	1	7	1	2		1
147066.0	1	8	1	2		1
147066.0	1	10	1	2		1
147066.0	1	11	1	2		1
147046.0	1	1	1	1	4	3
147046.0	1	2	1	2		3
147046.0	1	3	1	2		3
147046.0	1	4	1	2		3
147046.0	1	5	1	2		3
147046.0	1	6	1	1	4	3
147046.0	1	7	1	2		3
147046.0	1	8	1	2		3
147046.0	1	11	1	2		3
147051.0	2	1	1	2		2
147051.0	2	2	1	2		2
147051.0	2	3	1	2		2
147051.0	2	5	1	2		2
147051.0	2	6	1	2		2
147051.0	2	7	1	2		2
147051.0	2	8	1	2		2
147051.0	2	11	1	2		2
53018.0	2	1	1	1	2	0
53018.0	2	2	1	2		0
53018.0	2	3	1	2		0
53018.0	2	5	1	2		0
53018.0	2	6	1	2		0
53018.0	2	11	1	2		0
53011.0	2	1	1	1	2	3
53011.0	2	2	1	2		3
53011.0	2	3	1	2		3
53011.0	2	5	1	2		3
53011.0	2	6	1	2		3
53011.0	2	11	1	2		3
53030.0	1	1	1	1	5	5
53030.0	1	2	1	2		5
53030.0	1	3	1	2		5
53030.0	1	5	1	2		5
53030.0	1	6	1	2		5
53030.0	1	7	1	2		5
53030.0	1	8	1	2		5
53030.0	1	11	1	2		5
53055.0	1	1	1	1	2	1
53055.0	1	2	1	2		1
53055.0	1	3	1	1	3	1
53055.0	1	11	1	2		1
53061.0	2	1	1	1	1	0
53061.0	2	2	1	2		0
53061.0	2	3	1	1	3	0
53061.0	2	11	1	2		0
53049.0	5	1	1	1	1	1
53049.0	5	2	1	1	4	1
53049.0	5	3	1	1	1	1
53049.0	5	6	1	1	4	1
53049.0	5	7	1	1	3	1
53049.0	5	12	1	2		1
62012.0	3	1	1	2		2
62012.0	3	2	1	2		2
62012.0	3	3	1	2		2
62012.0	3	5	1	2		2
62089.0	1	1	1	2		0
62089.0	1	2	1	2		0
62089.0	1	3	1	2		0
62089.0	1	5	1	2		0
62089.0	1	6	1	2		0
62089.0	1	7	1	2		0
62089.0	1	11	1	2		0
62082.0	1	99	2			0
62082.0	1	99	2			0
62082.0	1	99	2			0
62082.0	1	99	2			0
62082.0	1	99	2			0
62082.0	1	99	2			0
62082.0	1	99	2			0
62082.0	1	99	2			0
62082.0	1	99	2			0
62082.0	1	99	2			0
62082.0	1	99	2			0
62082.0	1	99	2			0
62042.0	4	1	1	1	2	0
62042.0	4	2	1	2		0
62042.0	4	3	1	2		0
62042.0	4	5	1	2		0
62042.0	4	6	1	1	2	0
62042.0	4	11	1	2		0
62062.0	1	1	1	2		0
62062.0	1	2	1	2		0
62062.0	1	3	1	2		0
62062.0	1	4	1	2		0
62062.0	1	5	1	2		0
62062.0	1	6	1	2		0
62062.0	1	11	1	2		0
1385027.0	1	1	1	1	2	0
