hhid	saving_instrument	instr_usage	importance_rank	safety_rank	use_reason	use_reason_other	non_use_reason	non_use_reason_other	money_loss	times_loss	biggest_loss
1655077.0	2	1	1	1	2				2		
1655077.0	3	2					4				
1655077.0	4	2					7				
1655077.0	5	2					9	22			
1655077.0	6	2					7				
1655077.0	7	2					8				
1655077.0	8	2					8				
1655077.0	9	2					3				
1655077.0	10	2					3				
1655021.0	1	1	1	1	1				2		
1655021.0	2	1	2	2	2				2		
1655021.0	3	2					8				
1655021.0	4	2					3				
1655021.0	5	2					4				
1655021.0	6	2					8				
1655021.0	7	2					4				
1655021.0	8	2					8				
1655021.0	9	2					8				
1655021.0	10	2					3				
1655007.0	1	2					3				
1655007.0	2	1	1	1	2				2		
1655007.0	3	2					8				
1655007.0	4	2					4				
1655007.0	5	2					8				
1655007.0	6	2					8				
1655007.0	7	2					8				
1655007.0	8	2					4				
1655007.0	9	2					8				
1655007.0	10	2					3				
1655091.0	1	1	1	1	1				2		
1655091.0	2	2					1				
1655091.0	3	2					7				
1655091.0	4	1	2	2	6				2		
1655091.0	5	2					9	26			
1655091.0	6	2					1				
1655091.0	7	2					1				
1655091.0	8	2					1				
1655091.0	9	2					1				
1655091.0	10	2					4				
1655105.0	1	1	1	1	2				2		
1655105.0	2	1	3	3	3				1	1	200
1655105.0	3	2					7				
1655105.0	4	1	2	2	2				1	1	1000
1655105.0	5	2					9	26			
1655105.0	6	2					1				
1655105.0	7	2					1				
1655105.0	8	2					1				
1655105.0	9	2					5				
1655105.0	10	2					7				
1655133.0	1	2					3				
1655133.0	2	1	2	2	2				2		
1655133.0	3	2					4				
1655133.0	4	1	1	1	6				2		
1655133.0	5	2					9	22			
1655133.0	6	2					8				
1655133.0	7	2					8				
1655133.0	8	2					8				
1655133.0	9	2					3				
1655133.0	10	2					3				
1655049.0	1	2					3				
1655049.0	2	1	2	2	1				2		
1655049.0	3	2					4				
1655049.0	4	2					7				
1655049.0	5	1	1	1	2				2		
1655049.0	6	2					8				
1655049.0	7	2					8				
1655049.0	8	2					7				
1655049.0	9	2					3				
1655049.0	10	2					3				
1656026.0	1	2					7				
1656026.0	2	1	1	1	6				1	1	5000
1656026.0	3	2					7				
1656026.0	4	2					1				
1656026.0	5	2					9	26			
1656026.0	6	2					1				
1656026.0	7	2					1				
1656026.0	8	2					1				
1656026.0	9	2					7				
1656026.0	10	2					4				
1656012.0	1	2					7				
1656012.0	2	2					1				
1656012.0	3	1	1	1	2				2		
1656012.0	4	1	2	2	2				2		
1656012.0	5	1	3	3	7				2		
1656012.0	6	2					1				
1656012.0	7	2					1				
1656012.0	8	2					1				
1656012.0	9	2					5				
1656012.0	10	2					8				
1656039.0	1	2					3				
1656039.0	2	1	2	2	2				2		
1656039.0	3	2					3				
1656039.0	4	1	1	1	6				2		
1656039.0	5	2					7				
1656039.0	6	2					8				
1656039.0	7	2					8				
1656039.0	8	1	3	3	7				2		
1656039.0	9	2					3				
1656039.0	10	2					3				
1656053.0	1	2					3				
1656053.0	2	2					8				
1656053.0	3	1	1	1	1				2		
1656053.0	4	1	2	2	2				2		
1656053.0	5	2					7				
1656053.0	6	2					1				
1656053.0	7	2					1				
1656053.0	8	2					1				
1656053.0	9	2					1				
1656053.0	10	2					5				
1656117.0	1	1	1	1	1				2		
1656117.0	2	1	2	2	2				2		
1656117.0	3	2					8				
1656117.0	4	2					8				
1656117.0	5	2					3				
1656117.0	6	2					7				
1656117.0	7	2					4				
1656117.0	8	2					8				
1656117.0	9	2					8				
1656117.0	10	2					3				
1656133.0	1	2					3				
1656133.0	2	1	3	3	6				2		
1656133.0	3	2					4				
1656133.0	4	1	2	2	1				2		
1656133.0	5	1	1	1	1				2		
1656133.0	6	2					7				
1656133.0	7	2					7				
1656133.0	8	2					8				
1656133.0	9	2					3				
1656133.0	10	2					3				
1656120.0	1	2					3				
1656120.0	2	1	3	3	2				2		
1656120.0	3	2					4				
1656120.0	4	2					7				
1656120.0	5	1	1	1	1				2		
1656120.0	6	1	2	2	5				2		
1656120.0	7	2					8				
1656120.0	8	2					7				
1656120.0	9	2					8				
1656120.0	10	2					3				
1656079.0	1	2					4				
1656079.0	2	1	3	3	2				2		
1656079.0	3	2					4				
1656079.0	4	2					7				
1656079.0	5	1	2	2	2				2		
1656079.0	6	2					5				
1656079.0	7	1	1	1	1				2		
1656079.0	8	2					5				
1656079.0	9	2					7				
1656079.0	10	2					8				
1656066.0	1	2					3				
1656066.0	2	1	2	2	2				1	1	400
1656066.0	3	2					3				
1656066.0	4	2					5				
1656066.0	5	2					9	22			
1656066.0	6	2					7				
1656066.0	7	1	1	1	5				2		
1656066.0	8	2					7				
1656066.0	9	2					8				
1656066.0	10	2					7				
1656093.0	1	2					3				
1656093.0	2	1	2	1	7				2		
1656093.0	3	2					4				
1656093.0	4	2					1				
1656093.0	5	1	1	2	7				2		
1656093.0	6	2					8				
1656093.0	7	2					8				
1656093.0	8	2					7				
1656093.0	9	2					7				
1656093.0	10	2					3				
1123055.0	1	2					4				
1123055.0	2	1	1	1	2				1	1	400
1123055.0	3	2					4				
1123055.0	4	1	2	2	6				2		
1123055.0	5	2					9	22			
1123055.0	6	2					5				
1123055.0	7	2					1				
1123055.0	8	2					1				
1123055.0	9	2					7				
1123055.0	10	2					4				
1123067.0	1	2					4				
1123067.0	2	1	1	1	2				1	3	1800
1123067.0	3	2					4				
1123067.0	4	2					1				
1123067.0	5	2					9	22			
1123067.0	6	2					1				
1123067.0	7	2					1				
1123067.0	8	2					1				
1123067.0	9	2					7				
1123067.0	10	2					4				
1123103.0	1	2					3				
1123103.0	2	2					1				
1123103.0	3	2					3				
1123103.0	4	2					7				
1123103.0	5	2					7				
1123103.0	6	2					1				
1123103.0	7	2					1				
1123103.0	8	2					1				
1123103.0	9	2					3				
1123103.0	10	2					3				
1123079.0	1	2					3				
1123079.0	2	1	1	1	2				2		
1123079.0	3	2					3				
1123079.0	4	2					7				
1123079.0	5	2					7				
1123079.0	6	2					1				
1123079.0	7	2					1				
1123079.0	8	2					5				
1123079.0	9	2					8				
1123079.0	10	2					4				
1123114.0	1	2					3				
1123114.0	2	1	1	1	2				2		
1123114.0	3	2					3				
1123114.0	4	2					4				
1123114.0	5	2					9	22			
1123114.0	6	2					5				
1123114.0	7	2					5				
1123114.0	8	2					8				
1123114.0	9	2					7				
1123114.0	10	2					8				
1123091.0	1	2					8				
1123091.0	2	1	2	1	2				2		
1123091.0	3	2					8				
1123091.0	4	2					8				
1123091.0	5	2					4				
1123091.0	6	2					8				
1123091.0	7	1	1	2	2				2		
1123091.0	8	2					8				
1123091.0	9	2					8				
1123091.0	10	2					9	25			
1123031.0	1	1	1	1	1				2		
1123031.0	2	1	2	2	2				2		
1123031.0	3	2					8				
1123031.0	4	2					8				
1123031.0	5	2					8				
1123031.0	6	2					8				
1123031.0	7	2					4				
1123031.0	8	2					8				
1123031.0	9	2					8				
1123031.0	10	2					3				
1123089.0	1	2					8				
1123089.0	2	1	1	2	2				2		
1123089.0	3	2					8				
1123089.0	4	2					8				
1123089.0	5	2					9	26			
1123089.0	6	2					7				
1123089.0	7	1	2	1	5				2		
1123089.0	8	2					8				
1123089.0	9	2					7				
1123089.0	10	2					9	25			
1123025.0	1	2					3				
1123025.0	2	1	1	2	6				2		
1123025.0	3	2					4				
1123025.0	4	1	2	1	1				2		
1123025.0	5	2					9	22			
1123025.0	6	2					7				
1123025.0	7	2					7				
1123025.0	8	2					7				
1123025.0	9	2					3				
1123025.0	10	2					3				
1123043.0	1	2					4				
1123043.0	2	1	2	2	6				2		
1123043.0	3	2					4				
1123043.0	4	1	1	1	1				2		
1123043.0	5	2					7				
1123043.0	6	2					7				
1123043.0	7	2					8				
1123043.0	8	2					1				
1123043.0	9	2					3				
1123043.0	10	2					3				
1743016.0	1	1	1	1	1				2		
1743016.0	2	2					7				
1743016.0	3	2					7				
1743016.0	4	2					7				
1743016.0	5	2					7				
1743016.0	6	2					7				
1743016.0	7	2					7				
1743016.0	8	2					7				
1743016.0	9	2					7				
1743016.0	10	1	2	2	1				2		
1743057.0	1	1	1	1	1				2		
1743057.0	2	2					1				
1743057.0	3	2					8				
1743057.0	4	1	2	2	6				2		
1743057.0	5	2					7				
1743057.0	6	2					1				
1743057.0	7	2					1				
1743057.0	8	2					5				
1743057.0	9	2					8				
1743057.0	10	2					7				
1743049.0	1	2					8				
1743049.0	2	1	2	1	2				2		
1743049.0	3	2					7				
1743049.0	4	1	1	2	2				2		
1743049.0	5	2					3				
1743049.0	6	2					8				
1743049.0	7	2					8				
1743049.0	8	2					8				
1743049.0	9	2					4				
1743049.0	10	2					3				
1743066.0	1	1	1	1	1				2		
1743066.0	2	1	2	2	6				2		
1743066.0	3	2					9	25			
1743066.0	4	2					8				
1743066.0	5	2					8				
1743066.0	6	2					8				
1743066.0	7	2					3				
1743066.0	8	2					4				
1743066.0	9	2					8				
1743066.0	10	2					3				
1743074.0	1	1	1	1	1				2		
1743074.0	2	1	3	3	2				2		
1743074.0	3	2					8				
1743074.0	4	2					8				
1743074.0	5	1	2	2	1				2		
1743074.0	6	2					3				
1743074.0	7	2					8				
1743074.0	8	2					8				
1743074.0	9	2					4				
1743074.0	10	2					3				
1743008.0	1	2					7				
1743008.0	2	1	1	1	6				2		
1743008.0	3	2					4				
1743008.0	4	2					1				
1743008.0	5	2					9	26			
1743008.0	6	2					1				
1743008.0	7	2					1				
1743008.0	8	2					1				
1743008.0	9	2					7				
1743008.0	10	2					8				
1743082.0	1	1	1	1	2				2		
1743082.0	2	2					1				
1743082.0	3	2					8				
1743082.0	4	1	2	2	2				2		
1743082.0	5	2					8				
1743082.0	6	2					5				
1743082.0	7	2					5				
1743082.0	8	2					1				
1743082.0	9	2					7				
1743082.0	10	2					8				
1743025.0	1	1	1	1	1				2		
1743025.0	2	2					7				
1743025.0	3	2					4				
1743025.0	4	1	2	2	1				2		
1743025.0	5	2					7				
1743025.0	6	2					1				
1743025.0	7	2					1				
1743025.0	8	2					7				
1743025.0	9	2					3				
1743025.0	10	2					3				
1743040.0	1	2					7				
1743040.0	2	1	1	1	1				2		
1743040.0	3	2					4				
1743040.0	4	2					3				
1743040.0	5	2					7				
1743040.0	6	2					1				
1743040.0	7	2					1				
1743040.0	8	2					1				
1743040.0	9	2					3				
1743040.0	10	2					3				
1743033.0	1	1	1	1	1				2		
1743033.0	2	2					2				
1743033.0	3	2					4				
1743033.0	4	1	2	2	1				2		
1743033.0	5	2					7				
1743033.0	6	2					8				
1743033.0	7	2					7				
1743033.0	8	2					1				
1743033.0	9	2					3				
1743033.0	10	2					3				
1744056.0	1	1	1	1	2				2		
1744056.0	2	1	2	2	6				2		
1744056.0	3	2					4				
1744056.0	4	2					1				
1744056.0	5	2					9	22			
1744056.0	6	2					5				
1744056.0	7	2					1				
1744056.0	8	2					2				
1744056.0	9	2					2				
1744056.0	10	2					4				
1744027.0	1	1	1	1	1				2		
1744027.0	2	1	4	4	6				2		
1744027.0	3	2					8				
1744027.0	4	2					8				
1744027.0	5	1	3	3	2				2		
1744027.0	6	2					1				
1744027.0	7	2					1				
1744027.0	8	2					1				
1744027.0	9	2					7				
1744027.0	10	1	2	2	1				2		
1744034.0	1	1	1	1	1				2		
1744034.0	2	2					1				
1744034.0	3	1	2	2	1				2		
1744034.0	4	2					8				
1744034.0	5	2					9	38			
1744034.0	6	2					1				
1744034.0	7	2					1				
1744034.0	8	2					5				
1744034.0	9	2					1				
1744034.0	10	2					7				
1744070.0	1	1	1	1	1				2		
1744070.0	2	2					8				
1744070.0	3	2					4				
1744070.0	4	1	2	3	1				2		
1744070.0	5	1	3	2	1				2		
1744070.0	6	2					7				
1744070.0	7	2					7				
1744070.0	8	2					1				
1744070.0	9	2					3				
1744070.0	10	2					3				
1744005.0	1	2					3				
1744005.0	2	1	3	2	2				2		
1744005.0	3	2					4				
1744005.0	4	2					8				
1744005.0	5	1	1	1	3				2		
1744005.0	6	1	2	3	5				2		
1744005.0	7	2					8				
1744005.0	8	2					5				
1744005.0	9	2					8				
1744005.0	10	2					7				
1744063.0	1	1	1	1	9	20			2		
1744063.0	2	1	2	2	2				2		
1744063.0	3	2					4				
1744063.0	4	2					4				
1744063.0	5	2					9	26			
1744063.0	6	2					8				
1744063.0	7	2					7				
1744063.0	8	2					7				
1744063.0	9	2					7				
1744063.0	10	2					4				
1744019.0	1	2					3				
1744019.0	2	1	1	1	7				2		
1744019.0	3	2					7				
1744019.0	4	2					7				
1744019.0	5	2					8				
1744019.0	6	2					7				
1744019.0	7	2					7				
1744019.0	8	2					7				
1744019.0	9	2					7				
1744019.0	10	2					8				
1744041.0	1	1	1	1	1				2		
1744041.0	2	1	3	3	5				2		
1744041.0	3	2					8				
1744041.0	4	2					8				
1744041.0	5	1	2	2	6				2		
1744041.0	6	2					8				
1744041.0	7	2					8				
1744041.0	8	2					4				
1744041.0	9	2					8				
1744041.0	10	2					3				
1744048.0	1	2					9	25			
1744048.0	2	1	1	1	2				2		
1744048.0	3	2					9	25			
1744048.0	4	2					8				
1744048.0	5	2					9	25			
1744048.0	6	2					8				
1744048.0	7	2					4				
1744048.0	8	2					8				
1744048.0	9	2					4				
1744048.0	10	2					9	25			
1744012.0	1	1	1	1	1				2		
1744012.0	2	1	3	3	6				1	2	300
1744012.0	3	2					8				
1744012.0	4	1	2	2	2				1	1	1000
1744012.0	5	2					9	22			
1744012.0	6	2					1				
1744012.0	7	2					1				
1744012.0	8	2					1				
1744012.0	9	2					7				
1744012.0	10	2					4				
842098.0	1	2					8				
842098.0	2	1	2	2	6				2		
842098.0	3	2					8				
842098.0	4	1	1	1	2				2		
842098.0	5	2					7				
842098.0	6	2					1				
842098.0	7	2					1				
842098.0	8	2					5				
842098.0	9	2					8				
842098.0	10	2					4				
842007.0	1	2					7				
842007.0	2	1	2	1	2				1	1	500
842007.0	3	2					8				
842007.0	4	1	1	2	3				1	1	300
842007.0	5	2					9	22			
842007.0	6	2					8				
842007.0	7	2					8				
842007.0	8	2					1				
842007.0	9	2					1				
842007.0	10	2					7				
842033.0	1	2					4				
842033.0	2	1	1	1	2				2		
842033.0	3	2					4				
842033.0	4	2					8				
842033.0	5	2					4				
842033.0	6	2					4				
842033.0	7	2					4				
842033.0	8	2					4				
842033.0	9	2					8				
842033.0	10	2					4				
842085.0	1	2					8				
842085.0	2	1	2	1	6				2		
842085.0	3	2					4				
842085.0	4	1	1	2	6				2		
842085.0	5	2					9	9			
842085.0	6	2					1				
842085.0	7	2					1				
842085.0	8	2					1				
842085.0	9	2					5				
842085.0	10	2					4				
842111.0	1	2					4				
842111.0	2	1	1	1	2				2		
842111.0	3	1	2	2	6				2		
842111.0	4	2					8				
842111.0	5	2					5				
842111.0	6	2					5				
842111.0	7	2					1				
842111.0	8	2					1				
842111.0	9	2					7				
842111.0	10	2					4				
842049.0	1	1	1	1	1				2		
842049.0	2	2					4				
842049.0	3	2					4				
842049.0	4	1	2	2	2				2		
842049.0	5	1	3	3	2				2		
842049.0	6	2					8				
842049.0	7	2					1				
842049.0	8	2					1				
842049.0	9	2					4				
842049.0	10	2					8				
842020.0	1	1	1	1	1				2		
842020.0	2	1	5	5	6				2		
842020.0	3	1	2	3	9	13			2		
842020.0	4	1	4	4	6				2		
842020.0	5	1	3	2	2				2		
842020.0	6	1	6	6	2				2		
842020.0	7	2					1				
842020.0	8	2					1				
842020.0	9	2					5				
842020.0	10	2					3				
842072.0	1	1	1	1	1				2		
842072.0	2	1	2	2	2				2		
842072.0	3	2					8				
842072.0	4	1	3	3	2				2		
842072.0	5	2					8				
842072.0	6	2					4				
842072.0	7	2					4				
842072.0	8	2					4				
842072.0	9	2					4				
842072.0	10	2					1				
842125.0	1	2					4				
842125.0	2	1	2	1	2				2		
842125.0	3	2					8				
842125.0	4	1	1	2	6				2		
842125.0	5	2					4				
842125.0	6	2					1				
842125.0	7	2					1				
842125.0	8	2					1				
842125.0	9	2					8				
842125.0	10	2					4				
842059.0	1	2					4				
842059.0	2	1	2	1	1				2		
842059.0	3	2					4				
842059.0	4	1	1	2	2				2		
842059.0	5	2					8				
842059.0	6	2					1				
842059.0	7	2					1				
842059.0	8	2					8				
842059.0	9	2					4				
842059.0	10	2					1				
1661009.0	1	1	1	1	6				2		
1661009.0	2	1	3	3	6				2		
1661009.0	3	2					9	11			
1661009.0	4	2					1				
1661009.0	5	1	2	2	2				2		
1661009.0	6	2					1				
1661009.0	7	2					1				
1661009.0	8	2					5				
1661009.0	9	2					5				
1661009.0	10	2					9	11			
1661029.0	1	1	1	1	7				2		
1661029.0	2	1	2	3	7				2		
1661029.0	3	2					4				
1661029.0	4	2					5				
1661029.0	5	1	3	2	7				2		
1661029.0	6	2					8				
1661029.0	7	2					8				
1661029.0	8	2					1				
1661029.0	9	2					1				
1661029.0	10	2					1				
1661049.0	1	1	1	1	1				2		
1661049.0	2	1	2	3	6				2		
1661049.0	3	2					4				
1661049.0	4	2					4				
1661049.0	5	1	3	2	2				2		
1661049.0	6	2					5				
1661049.0	7	2					5				
1661049.0	8	2					1				
1661049.0	9	2					7				
1661049.0	10	2					8				
1661056.0	1	1	1	1	1				2		
1661056.0	2	1	3	2	6				2		
1661056.0	3	2					4				
1661056.0	4	2					7				
1661056.0	5	2					7				
1661056.0	6	1	2	3	2				2		
1661056.0	7	1	4	4	2				2		
1661056.0	8	2					5				
1661056.0	9	2					7				
1661056.0	10	2					7				
1661003.0	1	1	1	1	1				2		
1661003.0	2	1	4	4	2				2		
1661003.0	3	1	2	3	9	16			2		
1661003.0	4	1	5	5	2				2		
1661003.0	5	1	3	2	1				2		
1661003.0	6	2					1				
1661003.0	7	2					5				
1661003.0	8	2					1				
1661003.0	9	2					1				
1661003.0	10	2					2				
1661007.0	1	1	2	1	1				2		
1661007.0	2	2					7				
1661007.0	3	2					7				
1661007.0	4	2					5				
1661007.0	5	1	1	2	1				2		
1661007.0	6	2					1				
1661007.0	7	2					8				
1661007.0	8	2					5				
1661007.0	9	2					8				
1661007.0	10	2					3				
1661062.0	1	1	1	1	1				2		
1661062.0	2	1	5	3	2				2		
1661062.0	3	2					3				
1661062.0	4	2					9	27			
1661062.0	5	1	2	2	1				2		
1661062.0	6	1	3	5	5				2		
1661062.0	7	1	4	4	2				2		
1661062.0	8	1	6	6	2				2		
1661062.0	9	2					8				
1661062.0	10	2					3				
1661042.0	1	1	1	1	1				2		
1661042.0	2	1	4	5	2				2		
1661042.0	3	1	6	6	5				2		
1661042.0	4	2					4				
1661042.0	5	1	2	2	1				2		
1661042.0	6	1	3	3	5				2		
1661042.0	7	1	5	4	2				2		
1661042.0	8	2					4				
1661042.0	9	2					8				
1661042.0	10	1	7	7	5				2		
1661016.0	1	1	2	1	1				2		
1661016.0	2	1	3	3	5				2		
1661016.0	3	2					8				
1661016.0	4	2					7				
1661016.0	5	1	1	2	2				2		
1661016.0	6	2					1				
1661016.0	7	2					1				
1661016.0	8	2					5				
1661016.0	9	2					7				
1661016.0	10	2					3				
1661023.0	1	1	2	1	5				2		
1661023.0	2	1	3	2	6				2		
1661023.0	3	2					8				
1661023.0	4	2					8				
1661023.0	5	1	1	3	2				2		
1661023.0	6	2					1				
1661023.0	7	2					5				
1661023.0	8	2					1				
1661023.0	9	2					7				
1661023.0	10	2					1				
843083.0	1	1	1	3	1				2		
843083.0	2	1	2	1	6				2		
843083.0	3	2					7				
843083.0	4	2					8				
843083.0	5	1	3	4	3				2		
843083.0	6	2					8				
843083.0	7	2					8				
843083.0	8	2					8				
843083.0	9	2					8				
843083.0	10	1	4	2	7				2		
843122.0	1	1	2	1	1				2		
843122.0	2	1	1	3	6				2		
843122.0	3	2					7				
843122.0	4	2					8				
843122.0	5	1	3	2	7				2		
843122.0	6	2					9	11			
843122.0	7	2					9	11			
843122.0	8	2					9	11			
843122.0	9	2					8				
843122.0	10	2					8				
843005.0	1	1	1	1	1				2		
843005.0	2	2					1				
843005.0	3	1	3	2	3				2		
843005.0	4	1	2	3	2				2		
843005.0	5	2					4				
843005.0	6	2					1				
843005.0	7	2					5				
843005.0	8	2					1				
843005.0	9	2					8				
843005.0	10	2					7				
843018.0	1	1	2	1	5				2		
843018.0	2	1	3	3	2				2		
843018.0	3	2					4				
843018.0	4	1	4	4	3				2		
843018.0	5	1	1	2	2				2		
843018.0	6	2					5				
843018.0	7	2					5				
843018.0	8	2					1				
843018.0	9	2					8				
843018.0	10	1	5	5	1				2		
843070.0	1	1	1	1	1				2		
843070.0	2	2					8				
843070.0	3	1	2	2	4				2		
843070.0	4	1	3	3	5				2		
843070.0	5	1	4	4	2				2		
843070.0	6	2					7				
843070.0	7	2					7				
843070.0	8	2					5				
843070.0	9	2					5				
843070.0	10	2					7				
843031.0	1	1	1	1	1				2		
843031.0	2	2					7				
843031.0	3	1	2	2	5				2		
843031.0	4	1	4	4	2				2		
843031.0	5	1	5	5	2				2		
843031.0	6	2					5				
843031.0	7	2					5				
843031.0	8	2					5				
843031.0	9	2					8				
843031.0	10	1	3	3	9	20			2		
843057.0	1	1	1	1	3				2		
843057.0	2	1	3	3	7				2		
843057.0	3	2					4				
843057.0	4	2					4				
843057.0	5	1	2	2	2				2		
843057.0	6	2					7				
843057.0	7	2					8				
843057.0	8	2					8				
843057.0	9	2					8				
843057.0	10	2					1				
843019.0	1	1	1	1	1				2		
843019.0	2	1	2	4	6				2		
843019.0	3	1	4	3	2				2		
843019.0	4	2					8				
843019.0	5	1	3	2	2				2		
843019.0	6	2					5				
843019.0	7	2					5				
843019.0	8	2					5				
843019.0	9	2					8				
843019.0	10	2					7				
843044.0	1	1	1	1	1				2		
843044.0	2	2					8				
843044.0	3	1	2	2	5				2		
843044.0	4	1	5	5	5				2		
843044.0	5	1	4	3	2				2		
843044.0	6	2					8				
843044.0	7	2					5				
843044.0	8	2					5				
843044.0	9	2					8				
843044.0	10	1	3	4	9	20			2		
843096.0	1	1	1	1	1				2		
843096.0	2	1	3	3	2				1	1	20000
843096.0	3	2					4				
843096.0	4	2					7				
843096.0	5	1	2	2	2				2		
843096.0	6	2					5				
843096.0	7	2					5				
843096.0	8	2					5				
843096.0	9	2					8				
843096.0	10	2					7				
849078.0	1	1	1	1	1				2		
849078.0	2	1	3	3	6				2		
849078.0	3	2					4				
849078.0	4	2					4				
849078.0	5	1	2	2	7				2		
849078.0	6	2					5				
849078.0	7	2					5				
849078.0	8	2					5				
849078.0	9	2					4				
849078.0	10	2					7				
849058.0	1	2					3				
849058.0	2	1	2	2	2				2		
849058.0	3	2					8				
849058.0	4	2					8				
849058.0	5	1	1	1	2				2		
849058.0	6	2					5				
849058.0	7	2					5				
849058.0	8	2					5				
849058.0	9	2					8				
849058.0	10	2					4				
849048.0	1	2					3				
849048.0	2	1	1	1	2				2		
849048.0	3	2					4				
849048.0	4	2					4				
849048.0	5	2					3				
849048.0	6	2					8				
849048.0	7	2					8				
849048.0	8	2					8				
849048.0	9	2					8				
849048.0	10	2					3				
849068.0	1	2					4				
849068.0	2	1	1	1	2				2		
849068.0	3	2					4				
849068.0	4	2					4				
849068.0	5	2					4				
849068.0	6	2					8				
849068.0	7	2					8				
849068.0	8	2					8				
849068.0	9	2					8				
849068.0	10	2					8				
849002.0	1	2					7				
849002.0	2	1	1	1	2				2		
849002.0	3	2					7				
849002.0	4	2					7				
849002.0	5	2					7				
849002.0	6	2					7				
849002.0	7	2					7				
849002.0	8	2					7				
849002.0	9	2					7				
849002.0	10	2					7				
849034.0	1	1	1	1	7				2		
849034.0	2	1	2	2	6				2		
849034.0	3	2					4				
849034.0	4	2					8				
849034.0	5	2					7				
849034.0	6	2					9	11			
849034.0	7	2					9	11			
849034.0	8	2					7				
849034.0	9	2					7				
849034.0	10	2					7				
849028.0	1	1	1	1	1				2		
849028.0	2	1	4	5	2				2		
849028.0	3	2					4				
849028.0	4	2					8				
849028.0	5	2					7				
849028.0	6	1	2	2	5				2		
